X;Y;Z;Time
0;2;4,95;0,02
0;2;4,95;0,04
0;2;4,95;0,37
-0,564;0,674;4,95;0,44
-0,643;0,464;4,95;0,47
-0,643;0,464;4,95;0,47
-0,66;0,416;4,95;0,48
-0,66;0,416;4,95;0,48
-0,66;0,416;4,95;0,49
-0,66;0,416;4,95;0,5
-0,66;0,416;4,95;0,5
-0,66;0,416;4,95;0,51
-0,66;0,416;4,95;0,51
-0,66;0,416;4,95;0,51
-0,66;0,416;4,95;0,51
-0,66;0,416;4,95;0,52
-0,66;0,416;4,95;0,52
-0,66;0,416;4,95;0,52
-0,66;0,416;4,95;0,53
-0,66;0,416;4,95;0,53
-0,66;0,416;4,95;0,53
-0,66;0,416;4,95;0,54
-0,66;0,416;4,95;0,54
-0,66;0,416;4,95;0,56
-0,66;0,416;4,95;0,56
-0,66;0,416;4,95;0,57
-0,66;0,416;4,95;0,57
-0,66;0,416;4,95;0,58
-0,66;0,416;4,95;0,58
-0,66;0,416;4,95;0,58
-0,66;0,416;4,95;0,59
-0,66;0,416;4,95;0,59
-0,66;0,416;4,95;0,59
-0,66;0,416;4,95;0,6
-0,66;0,416;4,95;0,6
-0,66;0,416;4,95;0,6
-0,66;0,416;4,95;0,61
-0,66;0,416;4,95;0,62
-0,66;0,416;4,95;0,62
-0,66;0,416;4,95;0,63
-0,66;0,416;4,95;0,63
-0,66;0,416;4,95;0,64
-0,66;0,416;4,95;0,64
-0,66;0,416;4,95;0,64
-0,66;0,416;4,95;0,65
-0,66;0,416;4,95;0,65
-0,66;0,416;4,95;0,65
-0,66;0,416;4,95;0,66
-0,66;0,416;4,95;0,66
-0,66;0,416;4,95;0,66
-0,66;0,416;4,95;0,67
-0,66;0,416;4,95;0,67
-0,66;0,416;4,95;0,68
-0,66;0,416;4,95;0,68
-0,66;0,416;4,95;0,69
-0,66;0,416;4,95;0,69
-0,66;0,416;4,95;0,69
-0,66;0,416;4,95;0,69
-0,66;0,416;4,95;0,7
-0,66;0,416;4,95;0,7
-0,66;0,416;4,95;0,7
-0,66;0,416;4,95;0,71
-0,66;0,416;4,95;0,71
-0,66;0,416;4,95;0,71
-0,66;0,416;4,95;0,72
-0,66;0,416;4,95;0,72
-0,66;0,416;4,95;0,72
-0,66;0,416;4,95;0,73
-0,66;0,416;4,95;0,73
-0,66;0,416;4,95;0,73
-0,66;0,416;4,95;0,74
-0,66;0,416;4,95;0,74
-0,66;0,416;4,95;0,74
-0,66;0,416;4,95;0,75
-0,66;0,416;4,95;0,75
-0,66;0,416;4,95;0,75
-0,66;0,416;4,95;0,76
-0,66;0,416;4,95;0,76
-0,66;0,416;4,95;0,76
-0,66;0,416;4,95;0,77
-0,66;0,416;4,95;0,77
-0,66;0,416;4,95;0,77
-0,66;0,416;4,95;0,77
-0,66;0,416;4,95;0,78
-0,66;0,416;4,95;0,78
-0,66;0,416;4,95;0,78
-0,66;0,416;4,95;0,79
-0,66;0,416;4,95;0,79
-0,66;0,416;4,95;0,79
-0,66;0,416;4,95;0,8
-0,66;0,416;4,95;0,8
-0,66;0,416;4,95;0,8
-0,66;0,416;4,95;0,81
-0,66;0,416;4,95;0,81
-0,66;0,416;4,95;0,81
-0,66;0,416;4,95;0,82
-0,66;0,416;4,95;0,82
-0,66;0,416;4,95;0,82
-0,66;0,416;4,95;0,83
-0,66;0,416;4,95;0,83
-0,66;0,416;4,95;0,83
-0,66;0,416;4,95;0,84
-0,66;0,416;4,95;0,84
-0,66;0,416;4,95;0,84
-0,66;0,416;4,95;0,85
-0,66;0,416;4,95;0,85
-0,66;0,416;4,95;0,85
-0,66;0,416;4,95;0,85
-0,66;0,416;4,95;0,86
-0,66;0,416;4,95;0,86
-0,66;0,416;4,95;0,86
-0,66;0,416;4,95;0,87
-0,66;0,416;4,95;0,87
-0,66;0,416;4,95;0,87
-0,66;0,416;4,95;0,88
-0,66;0,416;4,95;0,88
-0,66;0,416;4,95;0,88
-0,66;0,416;4,95;0,89
-0,66;0,416;4,95;0,89
-0,66;0,416;4,95;0,89
-0,66;0,416;4,95;0,9
-0,66;0,416;4,95;0,9
-0,66;0,416;4,95;0,9
-0,66;0,416;4,95;0,91
-0,66;0,416;4,95;0,91
-0,66;0,416;4,95;0,91
-0,66;0,416;4,95;0,91
-0,66;0,416;4,95;0,92
-0,66;0,416;4,95;0,92
-0,66;0,416;4,95;0,92
-0,66;0,416;4,95;0,93
-0,66;0,416;4,95;0,93
-0,66;0,416;4,95;0,93
-0,66;0,416;4,95;0,94
-0,66;0,416;4,95;0,94
-0,66;0,416;4,95;0,94
-0,66;0,416;4,95;0,95
-0,66;0,416;4,95;0,95
-0,66;0,416;4,95;0,95
-0,66;0,416;4,95;0,96
-0,66;0,416;4,95;0,96
-0,66;0,416;4,95;0,96
-0,66;0,416;4,95;0,97
-0,66;0,416;4,95;0,97
-0,66;0,416;4,95;0,97
-0,66;0,416;4,95;0,98
-0,66;0,416;4,95;0,98
-0,66;0,416;4,95;0,98
-0,66;0,416;4,95;0,99
-0,66;0,416;4,95;0,99
-0,66;0,416;4,95;0,99
-0,66;0,416;4,95;1
-0,66;0,416;4,95;1
-0,66;0,416;4,95;1
-0,66;0,416;4,95;1,01
-0,66;0,416;4,95;1,01
-0,66;0,416;4,95;1,01
-0,66;0,416;4,95;1,02
-0,66;0,416;4,95;1,02
-0,66;0,416;4,95;1,02
-0,66;0,416;4,95;1,02
-0,66;0,416;4,95;1,03
-0,66;0,416;4,95;1,03
-0,66;0,416;4,95;1,03
-0,66;0,416;4,95;1,04
-0,66;0,416;4,95;1,04
-0,66;0,416;4,95;1,04
-0,66;0,416;4,95;1,05
-0,608;0,408;4,95;1,05
-0,608;0,408;4,95;1,05
-0,555;0,391;4,95;1,06
-0,555;0,391;4,95;1,06
-0,494;0,364;4,95;1,07
-0,494;0,364;4,95;1,07
-0,442;0,347;4,95;1,07
-0,442;0,347;4,95;1,08
-0,381;0,329;4,95;1,08
-0,381;0,329;4,95;1,08
-0,277;0,293;4,95;1,1
-0,225;0,274;4,95;1,1
-0,225;0,274;4,95;1,11
-0,164;0,256;4,95;1,11
-0,164;0,256;4,95;1,11
-0,112;0,237;4,95;1,12
-0,112;0,237;4,95;1,12
-0,043;0,228;4,95;1,13
-0,043;0,228;4,95;1,13
0,026;0,218;4,95;1,13
0,026;0,218;4,95;1,14
0,095;0,198;4,95;1,14
0,095;0,198;4,95;1,14
0,182;0,187;4,95;1,15
0,182;0,187;4,95;1,15
0,268;0,176;4,95;1,16
0,268;0,176;4,95;1,16
0,346;0,155;4,95;1,16
0,346;0,155;4,95;1,17
0,433;0,132;4,95;1,17
0,433;0,132;4,95;1,17
0,503;0,12;4,95;1,18
0,503;0,12;4,95;1,18
0,564;0,108;4,95;1,18
0,564;0,108;4,95;1,19
0,617;0,095;4,95;1,19
0,617;0,095;4,95;1,19
0,66;0,083;4,95;1,2
0,66;0,083;4,95;1,2
0,704;0,071;4,95;1,21
0,704;0,071;4,95;1,21
0,74;0,059;4,95;1,21
0,74;0,059;4,95;1,22
0,775;0,057;4,95;1,22
0,775;0,057;4,95;1,22
0,802;0,055;4,95;1,23
0,802;0,055;4,95;1,23
0,828;0,043;4,95;1,24
0,891;0,029;4,95;1,25
0,926;0,026;4,95;1,26
0,962;0,024;4,95;1,27
0,962;0,024;4,95;1,27
1,007;0,02;4,95;1,27
1,007;0,02;4,95;1,28
1,052;0,017;4,95;1,28
1,088;0,014;4,95;1,28
1,088;0,014;4,95;1,29
1,143;0,009;4,95;1,29
1,143;0,009;4,95;1,29
1,227;0;4,927;1,31
1,227;0;4,927;1,31
1,265;0;4,864;1,32
1,315;0;4,851;1,32
1,314;0;4,851;1,33
1,366;0;4,81;1,33
1,365;0;4,81;1,33
1,408;0;4,745;1,34
1,407;0;4,746;1,34
1,465;0;4,702;1,34
1,464;0;4,703;1,35
1,529;0;4,656;1,35
1,527;0;4,656;1,36
1,583;0;4,586;1,36
1,582;0;4,587;1,36
1,635;0;4,517;1,37
1,634;0;4,517;1,37
1,694;0;4,445;1,37
1,693;0;4,445;1,38
1,743;0;4,376;1,38
1,741;0;4,377;1,38
1,773;0;4,29;1,39
1,88;0;4,195;1,4
1,878;0;4,196;1,41
1,917;0;4,154;1,41
1,915;0;4,155;1,41
1,944;0;4,093;1,42
1,941;0;4,094;1,42
1,955;0;4,04;1,43
1,953;0;4,041;1,43
1,95;0;4,043;1,43
1,973;0;4,008;1,44
1,97;0;4,009;1,44
1,986;0;3,978;1,44
1,983;0;3,979;1,45
1,984;0;3,955;1,45
1,98;0;3,957;1,45
1,991;0;3,952;1,46
2,001;0;3,946;1,46
1,997;0;3,948;1,47
1,994;0;3,95;1,47
1,991;0;3,952;1,47
1,988;0;3,953;1,48
1,984;0;3,955;1,48
1,981;0;3,957;1,48
1,977;0;3,959;1,49
1,973;0;3,961;1,49
1,969;0;3,963;1,49
1,966;0;3,965;1,5
1,961;0;3,967;1,5
1,957;0;3,969;1,51
1,953;0;3,972;1,51
1,949;0;3,974;1,51
1,945;0;3,976;1,52
1,941;0;3,978;1,52
1,936;0;3,98;1,52
1,932;0;3,983;1,53
1,928;0;3,985;1,53
1,924;0;3,987;1,53
1,92;0;3,989;1,54
1,915;0;3,992;1,54
1,895;0;4,003;1,55
1,889;0;4,006;1,56
1,884;0;4,008;1,56
1,877;0;4,012;1,57
1,872;0;4,015;1,57
1,867;0;4,017;1,57
1,861;0;4,02;1,58
1,856;0;4,023;1,58
1,85;0;4,027;1,59
1,844;0;4,03;1,59
1,839;0;4,032;1,59
1,833;0;4,035;1,6
1,827;0;4,038;1,6
1,822;0;4,041;1,6
1,815;0;4,045;1,61
1,81;0;4,048;1,61
1,803;0;4,051;1,61
1,794;0;4,056;1,62
1,788;0;4,06;1,62
1,782;0;4,063;1,63
1,776;0;4,066;1,63
1,769;0;4,069;1,63
1,764;0;4,072;1,64
1,758;0;4,075;1,64
1,753;0;4,078;1,65
1,747;0;4,081;1,65
1,742;0;4,084;1,65
1,737;0;4,086;1,66
1,732;0;4,089;1,66
1,727;0;4,092;1,66
1,722;0;4,095;1,67
1,717;0;4,097;1,67
1,712;0;4,1;1,67
1,707;0;4,102;1,68
1,702;0;4,105;1,68
1,697;0;4,108;1,69
1,692;0;4,11;1,69
1,688;0;4,113;1,69
1,669;0;4,122;1,71
1,665;0;4,125;1,71
1,661;0;4,127;1,72
1,656;0;4,129;1,72
1,653;0;4,131;1,72
1,649;0;4,133;1,73
1,645;0;4,136;1,73
1,641;0;4,138;1,73
1,637;0;4,139;1,74
1,634;0;4,141;1,74
1,63;0;4,143;1,74
1,627;0;4,145;1,75
1,623;0;4,147;1,75
1,619;0;4,149;1,76
1,616;0;4,151;1,76
1,613;0;4,152;1,76
1,609;0;4,154;1,77
1,607;0;4,156;1,77
1,602;0;4,158;1,77
1,599;0;4,16;1,78
1,595;0;4,162;1,78
1,592;0;4,164;1,79
1,588;0;4,165;1,79
1,585;0;4,167;1,79
1,582;0;4,169;1,8
1,578;0;4,171;1,8
1,574;0;4,173;1,8
1,57;0;4,175;1,81
1,566;0;4,177;1,81
1,562;0;4,18;1,81
1,557;0;4,182;1,82
1,553;0;4,184;1,82
1,549;0;4,187;1,83
1,545;0;4,189;1,83
1,54;0;4,191;1,83
1,536;0;4,193;1,84
1,531;0;4,196;1,84
1,526;0;4,199;1,84
1,505;0;4,21;1,86
1,5;0;4,213;1,86
1,494;0;4,215;1,87
1,49;0;4,218;1,87
1,466;0;4,231;1,89
1,46;0;4,234;1,89
1,454;0;4,237;1,89
1,449;0;4,24;1,9
1,443;0;4,243;1,9
1,437;0;4,246;1,91
1,432;0;4,249;1,91
1,426;0;4,252;1,91
1,42;0;4,255;1,92
1,415;0;4,258;1,92
1,409;0;4,261;1,92
1,402;0;4,265;1,93
1,396;0;4,268;1,93
1,39;0;4,271;1,93
1,383;0;4,274;1,94
1,378;0;4,278;1,94
1,371;0;4,281;1,95
1,365;0;4,284;1,95
1,358;0;4,288;1,95
1,352;0;4,291;1,96
1,345;0;4,295;1,96
1,339;0;4,298;1,96
1,332;0;4,302;1,97
1,326;0;4,305;1,97
1,319;0;4,309;1,97
1,313;0;4,312;1,98
1,306;0;4,316;1,98
1,299;0;4,319;1,99
1,293;0;4,323;1,99
1,287;0;4,326;1,99
1,28;0;4,329;2
1,252;0;4,344;2,01
1,243;0;4,349;2,02
1,238;0;4,352;2,02
1,232;0;4,355;2,03
1,226;0;4,358;2,03
1,221;0;4,361;2,03
1,215;0;4,364;2,04
1,21;0;4,367;2,04
1,204;0;4,37;2,04
1,199;0;4,373;2,05
1,193;0;4,375;2,05
1,188;0;4,378;2,05
1,183;0;4,381;2,06
1,178;0;4,384;2,06
1,172;0;4,387;2,07
1,167;0;4,389;2,07
1,163;0;4,392;2,07
1,158;0;4,394;2,08
1,154;0;4,397;2,08
1,148;0;4,399;2,08
1,143;0;4,402;2,09
1,139;0;4,405;2,09
1,134;0;4,407;2,09
1,13;0;4,409;2,1
1,125;0;4,412;2,1
1,121;0;4,414;2,11
1,117;0;4,416;2,11
1,112;0;4,419;2,11
1,108;0;4,421;2,12
1,104;0;4,423;2,12
1,1;0;4,425;2,12
1,097;0;4,427;2,13
1,093;0;4,429;2,13
1,089;0;4,431;2,13
1,086;0;4,433;2,14
1,083;0;4,434;2,14
1,079;0;4,436;2,14
1,076;0;4,438;2,15
1,062;0;4,445;2,16
1,059;0;4,447;2,17
1,056;0;4,449;2,17
1,053;0;4,45;2,17
1,05;0;4,452;2,18
1,047;0;4,453;2,18
1,044;0;4,455;2,19
1,042;0;4,456;2,19
1,039;0;4,458;2,19
1,037;0;4,459;2,2
1,034;0;4,46;2,2
1,032;0;4,461;2,2
1,029;0;4,463;2,21
1,027;0;4,464;2,21
1,025;0;4,465;2,21
1,023;0;4,466;2,22
1,021;0;4,467;2,22
1,018;0;4,469;2,23
1,016;0;4,47;2,23
1,015;0;4,471;2,23
1,013;0;4,472;2,24
1,011;0;4,472;2,24
1,009;0;4,473;2,24
1,008;0;4,474;2,25
1,006;0;4,475;2,25
1,005;0;4,476;2,25
1,004;0;4,476;2,26
1,002;0;4,477;2,26
1,001;0;4,478;2,26
1;0;4,478;2,27
0,999;0;4,479;2,27
0,998;0;4,48;2,28
0,997;0;4,48;2,28
0,996;0;4,481;2,28
0,995;0;4,481;2,29
0,994;0;4,481;2,29
0,994;0;4,482;2,29
0,993;0;4,482;2,3
0,992;0;4,482;2,3
0,991;0;4,483;2,32
0,991;0;4,483;2,32
0,991;0;4,483;2,32
0,991;0;4,483;2,33
0,991;0;4,483;2,33
0,991;0;4,483;2,33
0,991;0;4,483;2,34
0,991;0;4,483;2,34
0,991;0;4,483;2,34
0,991;0;4,483;2,35
0,991;0;4,483;2,35
0,991;0;4,483;2,35
0,991;0;4,483;2,36
0,991;0;4,483;2,36
0,991;0;4,483;2,36
0,991;0;4,483;2,37
0,991;0;4,483;2,37
0,991;0;4,483;2,37
0,991;0;4,483;2,37
0,991;0;4,483;2,38
0,991;0;4,483;2,38
0,991;0;4,483;2,38
0,991;0;4,483;2,39
0,991;0;4,483;2,39
0,991;0;4,483;2,39
0,991;0;4,483;2,4
0,991;0;4,483;2,4
0,991;0;4,483;2,4
0,991;0;4,483;2,41
0,991;0;4,483;2,41
0,991;0;4,483;2,41
0,991;0;4,483;2,42
0,991;0;4,483;2,42
0,991;0;4,483;2,42
0,991;0;4,483;2,43
0,991;0;4,483;2,43
0,991;0;4,483;2,43
0,991;0;4,483;2,44
0,991;0;4,483;2,44
0,991;0;4,483;2,44
0,991;0;4,483;2,44
0,991;0;4,483;2,45
0,991;0;4,483;2,45
0,991;0;4,483;2,47
0,991;0;4,483;2,47
0,991;0;4,483;2,47
0,991;0;4,483;2,48
0,991;0;4,483;2,48
0,991;0;4,483;2,48
0,991;0;4,483;2,49
0,991;0;4,483;2,49
0,991;0;4,483;2,49
0,991;0;4,483;2,5
0,991;0;4,483;2,5
0,991;0;4,483;2,5
0,991;0;4,483;2,51
0,991;0;4,483;2,51
0,991;0;4,483;2,51
0,991;0;4,483;2,51
0,988;0;4,461;2,52
0,988;0;4,461;2,52
0,978;0;4,443;2,53
0,978;0;4,443;2,53
0,978;0;4,443;2,53
0,978;0;4,443;2,54
0,969;0;4,426;2,54
0,969;0;4,426;2,54
0,969;0;4,426;2,55
0,969;0;4,426;2,55
0,969;0;4,426;2,55
0,959;0;4,408;2,56
0,959;0;4,408;2,56
0,959;0;4,408;2,56
0,959;0;4,408;2,57
0,95;0;4,39;2,57
0,95;0;4,39;2,57
0,95;0;4,39;2,58
0,95;0;4,39;2,58
0,95;0;4,39;2,59
0,95;0;4,39;2,59
0,95;0;4,39;2,59
0,95;0;4,39;2,59
0,95;0;4,39;2,6
0,95;0;4,39;2,6
0,95;0;4,39;2,6
0,95;0;4,39;2,62
0,95;0;4,39;2,62
0,95;0;4,39;2,63
0,95;0;4,39;2,63
0,95;0;4,39;2,63
0,95;0;4,39;2,64
0,95;0;4,39;2,64
0,95;0;4,39;2,64
0,95;0;4,39;2,65
0,95;0;4,39;2,65
0,95;0;4,39;2,65
0,95;0;4,39;2,66
0,95;0;4,39;2,66
0,95;0;4,39;2,66
0,95;0;4,39;2,66
0,95;0;4,39;2,67
0,95;0;4,39;2,67
0,95;0;4,39;2,67
0,95;0;4,39;2,68
0,95;0;4,39;2,68
0,95;0;4,39;2,68
0,95;0;4,39;2,69
0,95;0;4,39;2,69
0,95;0;4,39;2,69
0,95;0;4,39;2,7
0,95;0;4,39;2,7
0,95;0;4,39;2,7
0,95;0;4,39;2,71
0,95;0;4,39;2,71
0,95;0;4,39;2,71
0,95;0;4,39;2,72
0,95;0;4,39;2,72
0,95;0;4,39;2,72
0,95;0;4,39;2,72
0,95;0;4,39;2,73
0,95;0;4,39;2,73
0,95;0;4,39;2,73
0,95;0;4,39;2,74
0,95;0;4,39;2,74
0,95;0;4,39;2,74
0,95;0;4,39;2,75
0,95;0;4,39;2,75
0,894;0;4,397;2,76
0,894;0;4,397;2,76
0,83;0;4,386;2,76
0,83;0;4,386;2,77
0,759;0;4,378;2,77
0,759;0;4,378;2,77
0,685;0;4,393;2,78
0,685;0;4,393;2,78
0,603;0;4,389;2,78
0,603;0;4,389;2,79
0,603;0;4,389;2,79
0,515;0;4,386;2,79
0,515;0;4,386;2,8
0,421;0;4,365;2,8
0,421;0;4,365;2,8
0,316;0;4,348;2,81
0,316;0;4,348;2,81
0,218;0;4,346;2,81
0,218;0;4,346;2,82
0,135;0;4,338;2,82
0,135;0;4,338;2,82
0,052;0;4,328;2,83
0,052;0;4,328;2,83
-0,027;0;4,299;2,83
-0,027;0;4,299;2,84
-0,116;0;4,255;2,84
-0,116;0;4,255;2,85
-0,184;0;4,256;2,85
-0,184;0;4,256;2,85
-0,246;0;4,222;2,86
-0,246;0;4,222;2,86
-0,3;0;4,218;2,86
-0,3;0;4,218;2,87
-0,342;0;4,211;2,87
-0,342;0;4,211;2,88
-0,37;0;4,201;2,88
-0,37;0;4,201;2,88
-0,38;0;4,218;2,89
-0,38;0;4,218;2,89
-0,386;0;4,22;2,89
-0,386;0;4,22;2,9
-0,383;0;4,235;2,9
-0,383;0;4,235;2,91
-0,38;0;4,25;2,91
-0,361;0;4,279;2,93
-0,345;0;4,292;2,93
-0,345;0;4,292;2,93
-0,319;0;4,32;2,94
-0,319;0;4,32;2,94
-0,29;0;4,33;2,94
-0,29;0;4,33;2,95
-0,26;0;4,341;2,95
-0,26;0;4,341;2,95
-0,23;0;4,351;2,96
-0,23;0;4,351;2,96
-0,187;0;4,358;2,96
-0,187;0;4,358;2,97
-0,137;0;4,363;2,97
-0,137;0;4,363;2,98
-0,137;0;4,363;2,98
-0,079;0;4,365;2,98
-0,079;0;4,365;2,99
-0,009;0;4,364;2,99
-0,009;0;4,364;2,99
0,081;0;4,373;3
0,081;0;4,373;3
0,198;0;4,353;3
0,198;0;4,353;3,01
0,336;0;4,322;3,01
0,336;0;4,322;3,02
0,472;0;4,267;3,02
0,472;0;4,267;3,02
0,599;0;4,192;3,03
0,599;0;4,192;3,03
0,71;0;4,118;3,03
0,71;0;4,118;3,04
0,795;0;4,055;3,04
0,795;0;4,055;3,04
0,888;0;3,983;3,05
0,888;0;3,983;3,05
0,965;0;3,897;3,05
0,965;0;3,897;3,06
0,965;0;3,897;3,06
1,097;0;3,752;3,08
1,14;0;3,662;3,08
1,14;0;3,662;3,08
1,175;0;3,576;3,09
1,175;0;3,576;3,09
1,213;0;3,487;3,09
1,213;0;3,487;3,1
1,249;0;3,439;3,1
1,249;0;3,439;3,11
1,269;0;3,362;3,11
1,269;0;3,362;3,11
1,288;0;3,306;3,12
1,288;0;3,306;3,12
1,287;0;3,229;3,12
1,287;0;3,229;3,13
1,299;0;3,16;3,13
1,299;0;3,16;3,13
1,321;0;3,041;3,15
1,34;0;2,984;3,15
1,34;0;2,984;3,16
1,354;0;2,931;3,16
1,354;0;2,931;3,17
1,363;0;2,882;3,17
1,363;0;2,882;3,17
1,367;0;2,838;3,18
1,367;0;2,838;3,18
1,371;0;2,795;3,18
1,371;0;2,795;3,19
1,371;0;2,795;3,19
1,385;0;2,76;3,19
1,385;0;2,76;3,2
1,384;0;2,722;3,2
1,384;0;2,722;3,2
1,387;0;2,679;3,21
1,387;0;2,679;3,21
1,396;0;2,649;3,21
1,395;0;2,591;3,23
1,395;0;2,591;3,23
1,396;0;2,57;3,24
1,396;0;2,57;3,24
1,4;0;2,545;3,24
1,4;0;2,545;3,25
1,388;0;2,521;3,25
1,388;0;2,521;3,25
1,389;0;2,501;3,26
1,389;0;2,501;3,26
1,392;0;2,496;3,27
1,392;0;2,496;3,27
1,386;0;2,485;3,27
1,386;0;2,485;3,28
1,389;0;2,48;3,28
1,389;0;2,48;3,28
1,383;0;2,469;3,29
1,383;0;2,469;3,29
1,383;0;2,469;3,29
1,383;0;2,469;3,3
1,383;0;2,469;3,3
1,383;0;2,469;3,3
1,383;0;2,469;3,31
1,383;0;2,469;3,31
1,383;0;2,469;3,31
1,383;0;2,469;3,32
1,383;0;2,469;3,32
1,383;0;2,469;3,32
1,383;0;2,469;3,33
1,383;0;2,469;3,33
1,383;0;2,469;3,33
1,383;0;2,469;3,34
1,383;0;2,469;3,34
1,383;0;2,469;3,34
1,383;0;2,469;3,35
1,383;0;2,469;3,35
1,383;0;2,469;3,35
1,383;0;2,469;3,36
1,383;0;2,469;3,36
1,383;0;2,469;3,36
1,383;0;2,469;3,36
1,383;0;2,469;3,38
1,383;0;2,469;3,38
1,383;0;2,469;3,39
1,383;0;2,469;3,39
1,383;0;2,469;3,39
1,383;0;2,469;3,4
1,383;0;2,469;3,4
1,383;0;2,469;3,4
1,383;0;2,469;3,41
1,383;0;2,469;3,41
1,383;0;2,469;3,41
1,383;0;2,469;3,42
1,383;0;2,469;3,42
1,383;0;2,469;3,42
1,383;0;2,469;3,42
1,383;0;2,469;3,43
1,383;0;2,469;3,43
1,383;0;2,469;3,43
1,383;0;2,469;3,44
1,383;0;2,469;3,44
1,383;0;2,469;3,44
1,383;0;2,469;3,45
1,383;0;2,469;3,45
1,383;0;2,469;3,45
1,383;0;2,469;3,46
1,383;0;2,469;3,46
1,383;0;2,469;3,46
1,383;0;2,469;3,47
1,383;0;2,469;3,47
1,383;0;2,469;3,47
1,383;0;2,469;3,48
1,383;0;2,469;3,48
1,383;0;2,469;3,48
1,383;0;2,469;3,49
1,383;0;2,469;3,49
1,383;0;2,469;3,49
1,383;0;2,469;3,49
1,383;0;2,469;3,5
1,383;0;2,469;3,5
1,383;0;2,469;3,5
1,383;0;2,469;3,51
1,383;0;2,469;3,51
1,383;0;2,469;3,51
1,383;0;2,469;3,52
1,383;0;2,469;3,52
1,383;0;2,469;3,52
1,383;0;2,469;3,53
1,383;0;2,469;3,53
1,409;0;2,434;3,53
1,409;0;2,434;3,54
1,432;0;2,403;3,54
1,45;0;2,357;3,55
1,45;0;2,357;3,55
1,487;0;2,303;3,55
1,487;0;2,303;3,56
1,52;0;2,253;3,56
1,52;0;2,253;3,56
1,555;0;2,198;3,57
1,555;0;2,198;3,57
1,585;0;2,147;3,58
1,585;0;2,147;3,58
1,602;0;2,094;3,58
1,602;0;2,094;3,59
1,639;0;2,053;3,59
1,639;0;2,053;3,59
1,662;0;2,01;3,6
1,662;0;2,01;3,6
1,681;0;1,971;3,61
1,681;0;1,971;3,61
1,711;0;1,938;3,61
1,73;0;1,899;3,62
1,73;0;1,899;3,62
1,746;0;1,865;3,63
1,746;0;1,865;3,63
1,757;0;1,841;3,64
1,756;0;1,841;3,64
1,782;0;1,812;3,64
1,782;0;1,813;3,65
1,797;0;1,778;3,65
1,796;0;1,779;3,66
1,819;0;1,754;3,66
1,819;0;1,755;3,66
1,831;0;1,726;3,67
1,869;0;1,66;3,68
1,915;0;1,603;3,7
1,936;0;1,577;3,7
1,935;0;1,579;3,71
1,97;0;1,552;3,71
1,993;0;1,52;3,72
1,992;0;1,522;3,72
1,992;0;1,524;3,72
2,026;0;1,496;3,73
2,048;0;1,464;3,73
2,048;0;1,466;3,73
2,071;0;1,428;3,74
2,07;0;1,43;3,74
2,069;0;1,434;3,75
2,091;0;1,401;3,75
2,09;0;1,404;3,75
2,113;0;1,365;3,76
2,112;0;1,368;3,76
2,121;0;1,328;3,77
2,154;0;1,298;3,77
2,153;0;1,301;3,77
2,174;0;1,261;3,78
2,174;0;1,265;3,78
2,193;0;1,231;3,78
2,193;0;1,234;3,79
